,I1,I2,I3,P(IPO),P(H),P(L),P(1Day),C1,C2,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,Y1,Y2,C3x,C6x,C5x,T3x,T4x,T5x,S1x,S2x,S3x,income,perOffered,P/E,C6xbin,T5xbin,T3xbin,IndDivision,Manufacturing,Other,Services,labels
159,UNCA,UNICA CORP,7372,0.2327097287323589,0.1722316560058133,0.15316714927169117,0.367605110279109,0.888769859594263,1,0.5258144372882289,0.7911340938713118,0.30960613231108836,0.29862475157434387,0.32685674331954795,0.7986326005664823,0.7404626039781268,0.7741151159560209,0.8016141485531916,0.8788689958773586,0.824672731121191,0.36172240391658655,0.6786821509099508,0,1,1,0.275191847760374,0.4350972848819993,0.6131047613446529,0.6289369865342925,0.53544510627005,0.7152851920095479,0.1209713725897491,0.401059706361576,0.2348343956583831,0.4437969511012949,0.6239675435614681,0,4,4,Services,0,0,1,1
160,VOCS,Vocus Inc. ,7372,0.17652078095025814,0.1722316560058133,0.15316714927169117,0.347383857344275,0.7327207971947683,1,0.5212040689147056,0.7805596088665684,0.2861748043236896,0.30421391693960254,0.18469816858280813,0.16018816241586387,0.21214192655007147,0.18187461976471214,0.21507489840492133,0.2622099058242773,0.05755641414202457,0.1925324636319179,0.1015740396791649,1,1,0,0.275191847760374,0.3124273610614241,0.2617514789905707,0.7409331326063088,0.49850673847302734,0.003475275966067409,0.20106365864935533,0.08535751571021472,0.22450627341678908,0.6618983798414974,0.3524295019637717,0,3,1,Services,0,0,1,0
161,WDAY,Workday Inc. ,7372,0.9977975892032978,0.9911020454121043,0.9940754272609779,0.7977748657357324,0.05861022908513058,1,0.5396466627003688,0.06555010264055756,0.9834829563388685,0.8189384167330959,0.7741360083504772,0.4975535929290792,0.5658151959174161,0.5773381169199281,0.5771683800196897,0.5761929360383408,0.3796528961458627,0.24443146066334215,0.4047930213728117,0,1,1,0.8146919894530045,0.8456972139623362,0.5255742686334152,0.7805152013390722,0.49040688250533226,0.27202585175757193,0.07044068693219627,0.24447809864438175,0.9825923859360242,0.11721565193483802,0.5288848661642285,1,3,3,Services,0,0,1,1
162,WSSI,VISUAL SCIENCES INC.,7372,0.15195546858956932,0.08265800250584199,0.10403069511888685,0.33621484374823163,0.5335205383830482,0,0.5160584137069185,0.42961630939211043,0.2910901832836848,0.30421391693960254,0.15595515691635953,0.10536133893324173,0.1112393423486952,0.11050608137601964,0.1257725643903327,0.16998622964827592,0.14816939101202248,0.2263424915659713,0.1211079104129697,0,1,0,0.275191847760374,0.33296525144831624,0.5225738324536693,0.4906022234621918,0.5144679509241078,0.40759532413499966,0.6449755546901348,0.4853847031189395,0.21584303375780778,0.6188028803795842,0.43371829465049616,0,4,3,Services,0,0,1,1
163,CALD,CALLIDUS SOFTWARE INC,7371,0.5259379762946715,0.3888417836349619,0.3763678571758598,0.43689881469585584,0.13563302449458098,1,0.40058837321619456,0.2555813567845109,0.3366069839001026,0.30421391693960254,0.22336822447011145,0.37901865373598,0.36111935064964834,0.3614741813770708,0.44583585953387206,0.542145142056674,0.20110014043553442,0.3562257659318674,0.8406294281763934,0,1,0,0.6404077544838298,0.5315634948392921,0.4942414872579378,0.7352750559062263,0.5377619731649051,0.1480686166408674,0.4384032799066252,0.9868906528606387,0.3083860151732415,0.3278678586613754,0.46694366409316773,1,4,2,Services,0,0,1,0
164,DIVX,DIVX INC,7371,0.6781637506662006,0.3888417836349619,0.3763678571758598,0.45355338356170183,0.607678724801987,1,0.5396466627003688,0.7110548754995036,0.41333710428460196,0.42721196729007976,0.2582671054902981,0.44254673481173373,0.4065362478844652,0.4221564294198776,0.40727970869432395,0.5667055205947766,0.2639943478139068,0.36172240391658655,0.38493544789784045,0,1,1,0.9884874306630437,0.41122602328219776,0.5620885835605118,0.38322181547106104,0.5299855412475056,0.2253370078853283,0.38924962630011867,0.4352275135322802,0.5287449018786293,0.47917730842630024,0.5039995581483767,1,4,4,Services,0,0,1,1
165,EPAM,EPAM Systems Inc.,7371,0.3697767504263667,0.7263196623568738,0.735274957447539,0.39526112891752063,0.871331644139508,1,0.5332543914301087,0.9033994943058521,0.46955366067980525,0.3328294573518704,0.7070695567566224,0.36238531700615606,0.5963807918819554,0.5107270083192438,0.49917687480060713,0.6254866799034746,0.8321854430263375,0.44699608391875223,0.49304645600264735,1,1,1,0.275191847760374,0.8283404407942334,0.18971039575071724,0.9067899574956284,0.4957774931503511,0.8560054762794577,0.3464486670777205,0.3324440554780067,0.3148799267214043,0.12547039547795946,0.5123725397385056,0,3,1,Services,0,0,1,0
166,GLUU,GLU MOBILE INC,7371,0.33293556067405533,0.2344197890675634,0.21564851667968304,0.3745513715280355,0.3578338657592368,1,0.5198736002093077,0.6246000772158217,0.37771138490911893,0.37151386476525583,0.31692311478548396,0.8073569463696173,0.8535559601388738,0.8229937891059508,0.7810862627144821,0.7536235780547251,0.623035901084704,0.777527481232593,0.9206884501409609,0,1,0,0.4872988906567569,0.44328211355483516,0.325666918294211,0.5244770202868869,0.4669789719868662,0.3022781984426648,0.5814781141618659,0.6610633210721315,0.3529830600034529,0.4323530518120438,0.3717603190975767,1,2,1,Services,0,0,1,0
167,KBAY,KANBAY INTERNATIONAL INC,7371,0.4468234716284893,0.475550461763981,0.46849077896260577,0.40997694220644987,0.5766493481477296,1,0.5297128445188412,0.0026241322206256128,0.4056209104208904,0.36697446387330696,0.4831836085103372,0.4524971113549624,0.40387795986497577,0.38299748052102434,0.4423037529915586,0.338866844525639,0.5308187523208663,0.5113770938208217,0.38493544789784045,1,1,1,0.275191847760374,0.5356949321684712,0.39104103303237936,0.4786964782788159,0.4634240815850917,0.6898590531388675,0.6964410865641228,0.43991252873154624,0.3808641842719027,0.32371130549312743,0.5422207197313664,0,2,1,Services,0,0,1,0
168,MEDE,MEDecision Inc.,7371,0.2327097287323589,0.3472164759436854,0.33250043036593147,0.347383857344275,0.5335205383830482,1,0.5288270793993328,0.2535213444896719,0.2872027173562872,0.2958477932247825,0.28479197051023797,0.9832577961320639,0.9816715222268092,0.9847095844286403,0.9817046200787393,0.9906199595533857,0.8090188757778393,0.9940314172616244,0.7854443824716417,1,0,1,0.275191847760374,0.34212004858715994,0.5244202701919575,0.6641674234179133,0.5134190547792851,0.2700539519028671,0.8811535203457977,0.10719561550061096,0.23139979562183538,0.6004624694709837,0.5352503061701616,0,4,3,Services,0,0,1,1
169,NSTC,NESS TECHNOLOGIES INC,7371,0.3697767504263667,0.3888417836349619,0.3763678571758598,0.3782809623549709,0.6285316666700255,1,0.5246621450414556,0.5500562194996343,0.3960369123980002,0.509099681778399,0.6338612202708793,0.43263247114751274,0.3603642128001837,0.35320261280963255,0.3729820835810879,0.40671489866775656,0.6452389166838683,0.5983684362974253,0.3273311090285478,1,1,1,0.275191847760374,0.27465985114799396,0.4555258415119115,0.2928373499607535,0.49650674307056936,0.8702542517014659,0.867165654197074,0.40296046810046404,0.5144676349165355,0.7474529995836574,0.824313796761728,0,3,2,Services,0,0,1,0
170,SNCR,SYNCHRONOSS TECHNOLOGIES INC ,7371,0.12977411969022234,0.1722316560058133,0.15316714927169117,0.33402096810503434,0.4420809931962386,1,0.5282955515870861,0.08384837476254464,0.34956216446731697,0.3644420804669283,0.34700275594530916,0.2688561167079542,0.22790561147432237,0.22742297893297952,0.22567435334304747,0.2633360445441494,0.20949316119463496,0.15842200543777374,0.19020020196016946,1,1,1,0.275191847760374,0.37971716687990625,0.5028348556535781,0.2170309689147628,0.4915920568750005,0.32235756026737106,0.08839500272357226,0.33398467649473396,0.2638027927272644,0.5308142248996637,0.5283361470230782,0,3,3,Services,0,0,1,1
171,TYPE,Monotype Imaging Holdings Inc.,7371,0.3697767504263667,0.475550461763981,0.46849077896260577,0.37167197149941056,0.7469649677792802,1,0.5255485425076988,0.38437308576905527,0.4178700413596547,0.48760026651752425,0.438673800423979,0.854721847558739,0.8465989358342328,0.8519847016038229,0.9006991497721017,0.8122474751195672,0.8090188757778393,0.5055112373139479,0.88222602469413,1,1,1,0.275191847760374,0.3309788298519949,0.49441228683332117,0.8216284060352195,0.4837736774959374,0.5582168693474656,0.20150503615733728,0.5782340929204662,0.49312694217372116,0.6228540125015788,0.6768197270142211,0,3,2,Services,0,0,1,0
172,VRTU,VIRTUSA CORP ,7371,0.5259379762946715,0.5634375117896849,0.5623404408289218,0.36939750968553586,0.5079680290993801,1,0.5244848507588515,0.04791742234094798,0.33890006440888687,0.2875889453155718,0.4156686976480758,0.5451355346960908,0.5887082567457729,0.594876873419657,0.6718484824461355,0.46238288522463344,0.9555061399468682,0.4180872563157816,0.513622365168318,1,0,1,0.275191847760374,0.6306454466157457,0.5029486946702998,0.8887884793417496,0.45775946404591894,0.9733093138197161,0.30425880671047134,0.3730933724690376,0.28075686864794747,0.241796700326746,0.9109927532269411,0,1,3,Services,0,0,1,1
173,FB,Facebook Inc,7370,0.9998578095824829,0.9999951562386785,0.9999828707794616,0.6922638282530378,0.4420809931962386,1,0.5278525732017645,0.0027828177599663753,0.9999999975814229,0.9999999994764563,0.9629169640067098,0.8141673330335493,0.8046572187010044,0.8387229024040168,0.8346202229770077,0.7175038728385509,0.9010441736209869,0.4296068138020071,0.8717294898276667,0,1,1,0.5373617823627345,0.614946505816293,0.6293417073656952,0.6988248548804792,0.47084017438124387,0.7692801111279566,0.15312939327278025,0.6311666495409451,0.9999921757067044,0.2537574736821183,0.7504730839697142,1,2,4,Services,0,0,1,1
174,FFN,FriendFinder Networks Inc. ,7370,0.2327097287323589,0.2344197890675634,0.21564851667968304,0.322568973246282,0.9989979896719279,0,0.49581285331078967,0.9032421119753771,0.36570761432525767,0.30421391693960254,0.7130186478907166,0.9352507558678658,0.9520819964518823,0.9509604971178286,0.955977971577536,0.9518562979471134,0.9496767939233495,0.9501475961250183,0.7486831347394103,1,0,0,0.275191847760374,0.6522549218957966,0.44983993258006505,0.801730345624156,0.49674640533317127,0.6462124565398091,0.7578440602081757,0.14986300546232256,0.2416795322163141,0.22618597957632075,0.4587582942916431,0,3,2,Services,0,0,1,0
175,GOOG,GOOGLE INC.,7370,0.9998578095824829,0.9999951562386785,0.9999828707794616,0.8113791449820356,0.4703004952544449,1,0.5305099075713251,0.14767306606106922,0.9999858759592579,0.7450794320374449,0.9043392096468831,0.547627956042471,0.560332524300457,0.5712464714699677,0.6015058882618394,0.509162261067976,0.5190666355212292,0.32920829327626644,0.6279619561755138,1,0,1,0.275191847760374,0.9997839597977215,0.5235440333788303,0.7177925458940347,0.4749629252299017,0.4823012125772713,0.18193067284124959,0.5933102623618807,0.9999921757067044,0.020933439080944923,0.8273211170577094,0,2,3,Services,0,0,1,1
176,IPDN,Professional Diversity Network Inc.,7370,0.12977411969022234,0.2344197890675634,0.21564851667968304,0.3205249744001356,0.9172256747195742,0,0.5505647180231837,0.38919830427081265,0.2206483548868825,0.24108810266236563,0.06484089826464465,0.11002030156580195,0.19809973726710933,0.20156919558911518,0.16882265562636267,0.19557415616367985,0.2737327674891195,0.1730613483629908,0.15925591864486893,1,0,1,0.275191847760374,0.14463744745704704,0.5420704826826004,0.8324931493702002,0.4712513974699938,0.5748117406195521,0.1579689797720779,0.3050649020129086,0.13874018676880384,0.9931922016424525,0.4805762897997491,0,2,3,Services,0,0,1,1
177,LNKD,LINKEDIN CORP,7370,0.9998578095824829,0.9999951562386785,0.9999828707794616,0.988621928006831,0.4703004952544449,1,0.525105359307794,0.22278634128058694,0.8192685777896892,0.3879999849079094,0.6481136880856458,0.7353818523078058,0.6199340661688844,0.6475910053399055,0.6941383968255104,0.7033315464285415,0.9362031631586547,0.27296277868444413,0.5883462591834253,0,1,1,0.433171896258635,0.9979048147379606,0.5855884355203179,0.46447378619602725,0.5104384599831112,0.9480752215481426,0.08160224683581607,0.44172228649759865,0.8668173139835069,0.029749671068764836,0.9925293400318693,1,4,4,Services,0,0,1,1
178,P,Pandora Media Inc. ,7370,0.6781637506662006,0.08265800250584199,0.06747236187029268,0.4375230871222918,0.5335205383830482,1,0.5228003182249668,0.13097041640436724,0.9830495665548705,0.6042603506123942,0.05443401051927363,0.5699637584477448,0.5750824870333967,0.5995646203196476,0.6389321205331044,0.5910108725277727,0.5889765345741523,0.29285990893853553,0.6848168611511103,0,1,0,0.9999769584688508,0.9924550140348642,0.5761004185185437,0.7645735398205794,0.4920055209233537,0.5670658089050912,0.12233422050098608,0.6583834213418728,0.7179651459972346,0.03873415524010684,0.05062561292768153,1,3,4,Services,0,0,1,1
179,TMH,TEAM HEALTH HOLDINGS INC,7363,0.3697767504263667,0.5634375117896849,0.5623404408289218,0.3808139393704587,0.21624204061962915,1,0.5317495392764764,0.6206642725608039,0.6246913190682601,0.5609530117921928,0.8956256144704342,0.8725804020509917,0.8326453770250429,0.8427694205153289,0.8579027180905243,0.8302789014152452,0.698497063881999,0.9985105737490816,0.8001891659306849,1,1,1,0.275191847760374,0.5599115855964873,0.5174586890237856,0.5750682351317933,0.4928931120801023,0.41945339274693266,0.9968874386176563,0.4426951484885378,0.5634912841573555,0.300448855416261,0.5201340181068681,0,3,3,Services,0,0,1,1
180,CTP,CTPARTNERS EXECUTIVE SEARCH INC.,7361,0.4468234716284893,0.3888417836349619,0.3763678571758598,0.38311008829935833,0.3764674914097589,0,0.5298899800432071,0.9268653809494566,0.23827324577356868,0.23322828056366524,0.41475990692201015,0.07944208076580461,0.1443857139778026,0.10951766795602902,0.09551204672194824,0.14350258771968444,0.15510059754860867,0.12246732964357765,0.06294007473638843,0,0,1,0.275191847760374,0.31298089131169854,0.12788233984899938,0.43553059254037085,0.4662281025451137,0.3205793774515062,0.06619745162018395,0.049262049316508016,0.17167864589491832,0.6607023936600711,0.5401933156167361,0,2,1,Services,0,0,1,0
181,AYR,Aircastle LTD ,7359,0.9681194132290084,0.9560697610767017,0.9647508391848866,0.5531657528192653,0.19069824007205394,1,0.5235096464839372,0.5653305458631936,0.5356879693764832,0.4269256708514187,0.2579188664036215,0.7036128657614248,0.5631151039753183,0.5807343307573489,0.6322138027954298,0.565346898556139,0.46026199304343657,0.3134051697837772,0.7088367499174787,0,1,0,0.4872988906567569,0.674338261286685,0.5499993797710159,0.3665602834493711,0.4883033020751585,0.3920139298661231,0.15670067123374481,0.7111945900772879,0.6709363124890271,0.21116361209778495,1.7384042101293021e-07,1,3,3,Services,0,0,1,1
182,BOX,SEACUBE CONTAINER LEASING LTD.,7359,0.2327097287323589,0.7263196623568738,0.735274957447539,0.3591607340505342,0.8231235802499631,1,0.5166796000282454,0.9117903150232305,0.3137953809670819,0.4398322151473484,0.5408419837419722,0.9088437139175125,0.8560865013099876,0.8492749207008883,0.8959343286404726,0.780020077390978,0.48375168563256726,0.9421118332530434,0.7431724538310931,1,1,0,0.275191847760374,0.2008625491946015,0.43227381248888186,0.5840741049382824,0.47266907684425674,0.16601589939108008,0.8797466530107771,0.3137299033477712,0.38711376467621195,0.9179461920487134,0.4233977891615238,0,2,2,Services,0,0,1,0
183,CAP,CAI International Inc. ,7359,0.6040393215265958,0.5634375117896849,0.5623404408289218,0.40751487936862385,0.38872840991288865,1,0.528649909120417,0.29435541048570446,0.3010377678162438,0.32702081586329457,0.7741360083504772,0.9383711834150311,0.8809374744742567,0.8752790490638909,0.8991289289455183,0.3907214276845513,0.8394876638230288,0.7361454372571898,0.6786821509099508,0,0,1,0.275191847760374,0.3116524456457708,0.4338908668521624,0.4301642476352592,0.39170225513365126,0.5549473784126433,0.4690368682699884,0.20008315258229514,0.36251183075722526,0.6635758193916965,0.570493287163769,0,1,2,Services,0,0,1,0
184,RRR,RSC Holdings Inc.,7359,0.9510471258608455,0.9841757716569118,0.9887149855912709,0.45732244831657126,0.3948071790378265,1,0.5394456002833665,0.5498869932879008,0.8583292031516708,0.7756547134651797,0.9144330695230232,0.2647215021974162,0.27737645483954854,0.2481973529688546,0.2679441773266937,0.22131496373644544,0.24506149497033242,0.2537598843216826,0.13929472122871228,1,0,1,0.275191847760374,0.5972706308675314,0.31441349975774036,0.44192553649218147,0.45399420673066515,0.33590818472447587,0.2923308434748817,0.10653901042239577,0.9354674087230122,0.267904239929259,0.5170422931600905,0,1,1,Services,0,0,1,0
185,TGH,TEXTAINER GROUP HOLDINGS LTD,7359,0.7129239420010742,0.8970220114901042,0.90934878331524,0.4322841017994962,0.0009968376052261836,1,0.5341393779620164,0.8736195368785469,0.5174102894871855,0.4240679892410439,0.6344565199465284,0.3321943107467811,0.36550974588269963,0.34474726166530756,0.33966310052998594,0.22960871853511494,0.35739653677550887,0.34532264502768384,0.1810033814297003,1,1,1,0.275191847760374,0.6446657235846921,0.38671669503785344,0.49698657204375524,0.4343128725166666,0.45249877504136854,0.4060140184299849,0.10637910230372288,0.5361023848242426,0.23156096818358995,0.5231076146535837,0,1,1,Services,0,0,1,0
186,WLSC,WILLIAMS SCOTSMAN INTERNATIONAL INC,7359,0.6781637506662006,0.7263196623568738,0.735274957447539,0.4196120832514707,0.6244467986815496,1,0.518809065097132,0.42625828081391803,0.4518489667115172,0.6239490073429744,0.7722913947534377,0.19101226600348564,0.24895294750747643,0.2431610930163624,0.2768525344860337,0.22337218797954356,0.15510059754860867,0.4009418389329189,0.4861892270772736,1,0,0,0.275191847760374,0.2587507162361735,0.46225685475080525,0.853570954720407,0.46456900479152863,0.1428731845374442,0.7353678615930845,0.8937356033343044,0.735028019972693,0.7852312467440978,0.3633201088690923,0,2,2,Services,0,0,1,0
187,HEES,H&E Equipment Services Inc. ,7350,0.8051268630654369,0.6482889528458784,0.6527943644843424,0.5090743997893206,0.45349671595015495,1,0.5396466627003688,0.36392994541359547,0.4350956704899967,0.48560156394152204,0.8012937550144928,0.8518317201239944,0.540458352720169,0.5468146012827216,0.5312499482601897,0.42963505639565924,0.5542324849707704,0.7014440452217153,0.3525234438775524,0,1,1,0.8308444891915074,0.36286271897611355,0.5066972427853838,0.017317649353804195,0.45918813969944833,0.5567673026888825,0.8178024907439094,0.20001285891645204,0.6465979512148746,0.5609185764090976,0.5081557697760851,1,1,3,Services,0,0,1,1
188,HTZ,HERC HOLDINGS INC,7350,0.6040393215265958,0.7263196623568738,0.735274957447539,0.4163947162646386,0.5384944419066702,1,0.537235473032134,0.7267052074168963,0.9999998323956071,0.9999999994764563,0.9840736173762727,0.9470311528495439,0.9615916876366731,0.9626242310753783,0.9450348012627057,0.9464461621720326,0.7478271243941479,0.9070379945491218,0.9617032905623485,1,1,1,0.275191847760374,0.4054884826333656,0.47240602102389173,0.652215992796887,0.48750088318725193,0.26682984597652654,0.6087731546655607,0.5111594811970052,0.9999371163494553,0.48814758325677826,0.5074785327308046,0,3,2,Services,0,0,1,0
189,ARP,ARC DOCUMENT SOLUTIONS INC.,7330,0.4468234716284893,0.5634375117896849,0.5623404408289218,0.3922132955372396,0.4703004952544449,1,0.5396466627003688,0.3346921253257457,0.4827074028268644,0.5625336776028207,0.7741360083504772,0.6114937322638943,0.4814714820519239,0.49003387809176385,0.4849115395946986,0.5476203182391718,0.6341935988249581,0.6320802254776925,0.49304645600264735,1,1,1,0.275191847760374,0.3468747452117864,0.5206169128103776,0.20002541830852516,0.5033537121806217,0.7343631305847171,0.7865654811371707,0.5013752465175393,0.5961813284087052,0.5911517847283764,0.4977608353027322,0,3,3,Services,0,0,1,1
190,CDM,China Century Dragon Media Inc. ,7311,0.04706213110946465,0.0336667148087737,0.04173890889484417,0.2941376559882416,0.9026709774026921,0,0.5396466627003688,0.5253010202789807,0.24819435985356686,0.20693580840339248,0.7741360083504772,0.2347758495985544,0.3174376600636838,0.3284010703230785,0.3234433871674257,0.2735812078393578,0.5658739445655242,0.38398515034312486,0.4520046529440517,1,1,1,0.275191847760374,0.8518792292943702,0.5582115904572564,0.8352563217140982,0.4636639580169974,0.8404708475290004,0.5738024782345331,0.7305670674268868,0.07975450004026347,0.11431196443409336,0.48162962250509517,0,2,4,Services,0,0,1,1
191,GRPN,Groupon Inc.,7311,0.8957290621392622,0.7263196623568738,0.735274957447539,0.5470198690419983,0.6670970310972641,1,0.5186316293320693,0.5181693619606177,0.9999999975814229,0.9708770732922132,0.9123154010638547,0.8852359477908877,0.7537452359079967,0.7802492667106204,0.8138328892341258,0.8094441712601474,0.9010441736209869,0.5055112373139479,0.6786821509099508,0,1,0,0.9449423934435333,0.999999860362106,0.5841559995656114,0.34909295279123076,0.507553833984043,0.8197116640922009,0.28690976238853844,0.3814545561766422,0.9892499162772931,0.01055136820414567,0.3420205000234791,1,4,4,Services,0,0,1,1
192,MM,Millennial Media Inc.,7311,0.4468234716284893,0.1722316560058133,0.15316714927169117,0.5330581003179341,0.30052471239860645,1,0.5395242943352844,0.8927171025127739,0.7085803572059499,0.46205779213920295,0.4764108920465333,0.7312480506614626,0.7506831754679559,0.781262246325592,0.8185868984980809,0.6997382369304844,0.5308187523208663,0.44699608391875223,0.513622365168318,0,1,1,0.9991380250069221,0.8702114311695346,0.6013593560472773,0.8618203783524996,0.47919030316169964,0.3036511075990793,0.2114416498309853,0.18537090035497789,0.494736932907156,0.10578377241774567,0.4979701527120764,1,2,4,Services,0,0,1,1
193,RLOC,ReachLocal Inc,7311,0.4468234716284893,0.7946705017335818,0.8064300106337524,0.4072688662847152,0.6444503397210775,1,0.5275867695970113,0.0020442403326311007,0.36859451231743373,0.28124171810364695,0.6131672624980068,0.6258778307510832,0.6636686874233402,0.7128217464902392,0.6782843386787167,0.8150251622659171,0.6004183147467355,0.5926702607285653,0.608294503411446,1,1,1,0.275191847760374,0.7944381805289665,0.6681771823923558,0.7324247145950363,0.5325634654456659,0.48413256090119083,0.5205675479544252,0.408709726460334,0.2558382052538953,0.14216575262634695,0.5805661335129749,0,4,4,Services,0,0,1,1
194,ANGI,Angie's List Inc. ,7310,0.4468234716284893,0.3073578003556119,0.2908154225843742,0.4230829721435446,0.30052471239860645,1,0.5193413498948269,0.09776779700758831,0.5760161049008247,0.41758828172281326,0.3633561234725197,0.62110146678078,0.7649221821407666,0.7180934173970013,0.6878381432967077,0.6475162378247676,0.5425440775263266,0.39526710803791765,0.2851340437961859,0,1,0,0.6697694959163447,0.7738518833251087,0.29325209853212086,0.7707821546516043,0.4641436811605379,0.30384945309733397,0.14216197269028596,0.029871783865458745,0.44408712802365397,0.15277216503375535,0.37253115740838116,1,2,1,Services,0,0,1,0
195,CCO,Clear Channel Outdoor Holdings Inc.,7310,0.8051268630654369,0.9313311537132869,0.9421088085681746,0.45167038776042057,0.3578338657592368,1,0.5197848942584362,0.9508865564220913,0.9999999918324273,0.9708770732922132,0.9418940212122893,0.599388111606057,0.617166106605026,0.6317708371207,0.6220606185723547,0.8829904324463169,0.4023153625115982,0.759607846420199,0.998829618979296,1,1,0,0.275191847760374,0.9824323160926351,0.5345569368487793,0.635844649869422,0.5722181203748605,0.2605139168311858,0.821881378846963,0.9995984247448225,0.9816453343839407,0.0481122408201487,0.32176046259919344,0,4,3,Services,0,0,1,1
196,FSTC,FASTCLICK INC,7310,0.3697767504263667,0.3888417836349619,0.3763678571758598,0.3710729901315962,0.40085018962512464,1,0.5288270793993328,0.16528865306499552,0.31586880869545236,0.3475251119610263,0.3599756675197825,0.30086160288110403,0.2488889984761653,0.25791744695425234,0.25342479772790194,0.29942587945223065,0.23587635745616992,0.24443146066334215,0.37837997481211255,1,0,1,0.275191847760374,0.3158561450545316,0.567059150956468,0.23267809227847364,0.49796582726108685,0.3593092533191107,0.3094964399281609,0.7563574598377465,0.3341624107535519,0.6545200360049208,0.5480466103118059,0,3,4,Services,0,0,1,1
197,NCMI,National CineMedia Inc. ,7310,0.9273504975894727,0.8516992784473074,0.8645050131783711,0.5414914486874263,0.5027213661828716,1,0.5212040689147056,0.6077839913099546,0.8160941727080626,0.9835973941869748,0.6282076250647106,0.383814040216318,0.45780588087634144,0.4846576288948374,0.3797710963273283,0.4432344366458523,0.24506149497033242,0.35075884120119144,0.15512079212847302,0,1,0,0.7617768789335672,0.25204471897092795,0.6014643317259083,0.47196311424229626,0.4809636524564486,0.15604500230176377,0.30658359102429933,0.03468836250887707,0.9950067273031514,0.8012835140402612,0.2139779445376941,1,2,4,Services,0,0,1,1
198,TRFC,Traffic.com Inc. ,7310,0.3697767504263667,0.26965356690645864,0.25175121265862704,0.3728708540188944,0.636574619511031,1,0.49332624855142826,0.5084667491407832,0.3153770773386255,0.3490078156125312,0.305218451269144,0.7841909755589631,0.7048058919742377,0.7058523756680286,0.7621621912280866,0.5544514546413304,0.36846955278400567,0.4996441888978697,0.4520046529440517,0,1,0,0.4775026296185339,0.311393052129061,0.47759355884634047,0.5363955763324435,0.4562620875321449,0.16104039582850155,0.32543810026008924,0.16619767296270332,0.33607401690591726,0.6641381319724587,0.45754410390176903,1,1,2,Services,0,0,1,0
199,TRMM,Access to Money Inc. ,7200,0.5130822785110872,0.5179566481531963,0.5169383312742295,0.5448191533558311,0.6472790712792684,1,0.5396466627003688,0.49867678915840624,0.5303459678183592,0.5328435088514413,0.7741360083504772,0.579823696192859,0.44431001115214214,0.39799530770831143,0.4423037529915586,0.3567288650889018,0.2639943478139068,0.4009418389329189,0.18556643606082318,1,1,1,0.275191847760374,0.45494545252367036,0.28938476370506583,0.1650207405691932,0.45949520708066216,0.1946016453320158,0.42665458750212915,0.06573089451819582,0.5921794814669751,0.416617592141148,0.4995032858493369,0,1,1,Services,0,0,1,0
200,CZR,CAESARS ENTERTAINMENT Corp,7011,0.17652078095025814,0.12172681734956126,0.10403069511888685,0.4123192042236593,0.30697366521921243,1,0.4388568348326779,0.9033994943058521,0.9303270946241847,0.2212231516645517,0.9872193662561364,0.5650169749305587,0.6967506722946994,0.7131331325302956,0.7394793681429824,0.5585425225397482,0.9010441736209869,0.9917201573331084,0.8233662094225658,0,1,0,0.275191847760374,0.9999999999989787,0.5393255373129844,0.9550540779952343,0.4587401539726077,0.8656005240575317,0.9971341391704717,0.7042167757364833,0.12093252097260765,0.0006892585064373973,0.4671761163733912,0,1,3,Services,0,0,1,1
201,LVS,LAS VEGAS SANDS CORP,7011,0.9988418808653342,0.9911020454121043,0.9940754272609779,0.7782212390874296,0.4187559258166145,1,0.8988378972476072,0.8683678164091413,0.9999999923352776,0.8404493583952166,0.8210681628943908,0.5201296670457516,0.634058768541155,0.626157286488403,0.6220606185723547,0.4555317924880865,0.46026199304343657,0.47033545942686167,0.6408940075695768,0,1,1,0.9181631626579816,0.9999404197297426,0.4461036512415678,0.8368990012440229,0.4475810624628736,0.3226786210334698,0.3484154310876939,0.5016780220577963,0.9884306520655981,0.017882790278399424,0.4726933416842956,1,1,2,Services,0,0,1,0
202,MHGC,Morgans Hotel Group Co.,7011,0.8957290621392622,0.8970220114901042,0.90934878331524,0.4685253060532957,0.45914104659329974,1,0.5199623051759954,0.2798986253258363,0.41383214503092297,0.702065789546296,0.6738259122490687,0.6904334093327005,0.5506906182256033,0.5393824873635674,0.5876406198814574,0.37753209733783233,0.7571563768741301,0.48791159174798443,0.39814377539604195,0,0,0,0.275191847760374,0.18610143409050833,0.43575764087171537,0.2782801424661845,0.4438251540591375,0.8106080417952917,0.4690974829951442,0.25206823437106285,0.8730611172941706,0.9456873512834236,0.29898858233062986,0,1,2,Services,0,0,1,0
